"#","Player","Pos","Team","GP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","AVG","TTL"
"1","Ryan Izzo","TE","FA","12","3","2.9","0","0","-","3.3","1.3","3.4","0","2.5","6.9","0","1.1","-","-","-","-","2","24.4"
"1","Albert Okwuegbunam Jr.","TE","LV","4","-","-","-","-","-","5.5","9.5","7.4","1.2","-","-","-","-","-","-","-","-","5.9","23.6"
"1","Jace Sternberger","TE","FA","12","0","0","5.1","0","-","0","6.8","6.1","0.6","0","3.8","1","0","-","-","-","-","2","23.4"
"1","Nick Vannett","TE","LAR","15","-0.1","0","-","1.2","-","1.2","3.5","0","1.6","0","3.4","0","1.7","10","0","0","0","1.5","22.5"
"1","Kaden Smith","TE","FA","15","2.7","0.9","1.8","1.5","1.2","3","0","1.1","1.3","2.2","-","-","0.8","1.1","0.5","0","2.1","1.3","20.2"
"1","Maxx Williams","TE","FA","9","0","-","-","-","-","-","-","-","6.9","0","3.9","2","0","2.7","4.7","-","0","2.2","20.2"
"1","MyCole Pruitt","TE","FA","11","6.6","0","2.6","-","-","-","0","0","0","-","-","-","8.7","0","1.5","0","0","1.8","19.4"
"1","Darrell Daniels","TE","FA","12","0","0","3.4","0","4.7","0.6","0","-","8.6","0","-","-","-","-","0.7","1.2","0","1.6","19.2"
"1","Geoff Swaim","TE","FA","10","-","-","-","-","0","2","0","-","-","0","1.4","4.5","0","10.9","-","0","0","1.9","18.8"
"1","C.J. Uzomah","TE","FA","2","6.5","12.2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","9.4","18.7"
"1","Troy Fumagalli","TE","FA","8","-","-","-","-","-","-","-","-","-","2.2","0","0","0","7.3","0","0","8.5","2.3","18"
"1","Lee Smith","TE","FA","10","-","-","6.6","-","-","0","-","0","-","0","-","0.8","0","0","0","10.1","0","1.8","17.5"
"1","Vance McDonald","TE","FA","14","0.8","0.8","5","-","0.9","0","2.4","0","0.7","-","-","0","0","0","0","1","5.8","1.2","17.4"
"1","Blake Bell","TE","FA","16","0","4.4","0","3.4","1.8","0","0","0","0.1","-","1.8","0","0.7","1.6","1.7","1.2","0","1","16.7"
"1","Stephen Anderson","TE","FA","16","0","0","0","0","0","-","0","0","0","0","0","0","1.1","0","0","6.8","6.7","0.9","14.6"
"1","Josh Hill","TE","FA","14","0","2.1","0","1.2","0.6","-","0.5","1.2","8.4","0","-","0","0","0.6","0","0","-","1","14.6"
"1","Ryan Griffin","TE","FA","15","0","0","0","2.5","0","2.7","0","0","3.8","-","0","0","4.1","0","0","-","0","0.9","13.1"
"1","Virgil Green","TE","FA","6","1.5","0","0","0","1.9","-","9.1","-","-","-","-","-","-","-","-","-","-","2.1","12.5"
"1","Devin Asiasi","TE","FA","8","0","0","0","-","-","0","-","-","-","-","-","-","-","0","0","0","10.9","1.4","10.9"
"1","Luke Stocker","TE","FA","16","0","0","1.1","0","0.7","0","0","0","1.7","-","0","0","0","0","3.1","1.4","1.8","0.6","9.8"
"1","Dominique Dafney","TE","FA","5","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","1.8","7.8","1.9","9.6"
"1","Chris Manhertz","TE","NYG","16","0.9","1.3","0","2.2","0","1.1","0","1.1","0","0","0","1.6","-","0","0","0","0","0.5","8.2"
"1","Demetrius Harris","TE","FA","15","0","0","3","1.1","1.4","0","2.5","0","0","0","-","0","0","0","0","-","0","0.5","8"
"1","Cethan Carter","TE","FA","15","0","0","0.6","2.9","0","0","-","0.7","-","0","0","1","0","0","0","0","2.6","0.5","7.8"
"1","Nick Keizer","TE","FA","16","0","0","0","0","0","0.7","2.6","1","0","-","1","0","2","0","0","0","0","0.5","7.3"
