"#","Player","Pos","Team","GP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"54","Marcedes Lewis","TE","FA","13","2.4","-","-","1.2","4.4","2.7","4.6","0","0.4","2","-","1.4","-","7.1","5.5","1.2","-","0","2.5","32.9"
"55","Tyler Kroft","TE","FA","9","4.1","1.3","2.2","0","-","-","-","9","4.8","-","-","-","-","-","4.5","4.4","-","1","3.5","31.3"
"56","Stephen Anderson","TE","FA","14","0.6","1.9","-","3.9","0","0.4","-","0","11.9","0","-","2.8","0","1.6","1.7","4.4","1.3","-","2.2","30.5"
"57","Brock Wright","TE","DET","8","-","-","-","-","-","-","0","-","BYE","0.7","1.7","-","9.8","3.5","0","1.9","-","12.1","3.7","29.7"
"57","Jordan Akins","TE","FA","12","0","2.2","5.2","-0.8","2.7","6.1","2.3","7.8","-0.3","-","-","-","-","1.1","3.4","0","-","-","2.5","29.7"
"59","Ian Thomas","TE","FA","14","2.2","1.2","-","3","6","4.6","0","1.5","1.4","-","1.2","0","-","0","1","0.9","4.8","-","2","27.8"
"60","Blake Jarwin","TE","FA","8","3.5","5.2","2.4","8.3","0","6.6","-","0","-","-","-","-","-","-","-","-","-","1.1","3.4","27.1"
"61","Pharaoh Brown","TE","FA","13","8.7","0","0","1.1","3.2","1.8","2.6","-","-","-","2","0","2.3","-","1.5","2","1.4","-","2","26.6"
"62","Eric Ebron","TE","FA","8","2.4","0","0","1.8","2","8.1","-","-","-","2.3","9.9","-","-","-","-","-","-","-","3.3","26.5"
"62","O.J. Howard","TE","FA","11","-","2.6","1.6","0","2.9","13.9","1.4","2.6","-","0","1.5","-","-","-","0","0","-","-","2.4","26.5"
"64","Zach Gentry","TE","FA","10","0.3","-","-","1.5","1.8","-","-","5.4","-","-","-","1.5","2","-","2.2","5.1","0.5","5.9","2.6","26.2"
"65","Nick Vannett","TE","LAR","7","-","-","-","-","-","-","-","-","-","-","2.5","7.6","6.3","5.9","0","0","-","1.5","3.4","23.8"
"66","Lee Smith","TE","FA","10","-","1.4","8.2","-","4.5","-","1.2","0","-","-","0","0","0","1.7","0","-","-","-","1.7","17"
"66","Adam Shaheen","TE","FA","9","-","0","0","0","2.5","-","4.3","1.3","1.6","4.9","2.4","-","-","-","-","-","-","-","1.9","17"
"68","Kylen Granson","TE","TEN","10","-","-","-","0.8","2.9","-","0","0.5","3.2","2","1.3","3.2","1.1","-","-","1.1","-","-","1.6","16.1"
"68","Chris Manhertz","TE","NYG","10","8.7","0","0","1.2","-","1.6","-","-","1.4","0","-","1.6","-","-","1.6","-","0","-","1.6","16.1"
"70","Jacob Hollister","TE","FA","7","-","-","2.5","1","6.6","0","-","-","-","-","-","-","-","-","0","3","-","2.9","2.3","16"
"71","Jesse James","TE","FA","5","-","-","0","-","-","-","3.5","11.3","-","-","-","0","-","-","-","-","0.9","-","3.1","15.7"
"72","Jesper Horsted","TE","FA","4","-","-","-","-","6.7","0","0","-","-","-","-","-","-","-","8.4","-","-","-","3.8","15.1"
"73","Tommy Sweeney","TE","FA","7","-","-","1.2","-","0.6","6.6","-","4.5","2","-","0","-","-","-","0","-","-","-","2.1","14.9"
"74","Eric Saubert","TE","SEA","10","1.2","1.2","0","0","-","3.8","0.8","-","1.1","0","-","6.6","-","-","-","-","0","-","1.5","14.7"
"75","Blake Bell","TE","FA","12","1","2.5","1.1","-","0.9","-","-","0","0","0.3","1.3","-","-","-","0.3","1.6","5.2","0","1.2","14.2"
"76","Drew Sample","TE","CIN","10","-","-","0","-","1.9","0","-","-","5.1","BYE","0.8","-","-","1.9","0.7","1.9","0","1.3","1.4","13.6"
"77","Antony Auclair","TE","FA","4","-","-","-","-","7.6","-","-","-","3.3","-","-","-","-","1.1","-","-","-","1.2","3.3","13.2"
"78","Noah Gray","TE","KC","7","-","-","1","0","-","-","0.9","-","-","6.6","1.3","BYE","-","-","-","2.2","1.1","-","1.9","13.1"
"78","Ross Dwelley","TE","FA","4","-","-","-","8.6","3.5","-","1","-","-","0","-","-","-","-","-","-","-","-","3.3","13.1"
"80","Chris Herndon IV","TE","FA","6","0","-","-","-","0","6.7","-","1.2","-","1.9","-","-","-","2.2","-","-","-","-","2","12"
"81","Josh Oliver","TE","MIN","11","0","1.4","1.1","0","2.3","0.7","3.9","-","-","0","-","-","0","1.1","-","-","-","0.6","1","11.1"
"82","Sean McKeon","TE","IND","5","-","-","-","-","-","-","-","-","0","2.5","0.7","7.5","-","BYE","-","0","-","-","2.1","10.7"
"83","Tyree Jackson","TE","FA","3","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","0","-","9.7","3.2","9.7"
"84","Chris Myarick","TE","FA","5","-","-","-","-","-","0","-","-","-","-","0","8.1","-","0","-","1.1","-","-","1.8","9.2"
"85","Luke Farrell","TE","SF","9","-","1.1","0.4","1.2","1.8","2.6","-","0.8","0","-","-","-","-","-","-","-","1.2","0","1","9.1"
"86","Charlie Woerner","TE","ATL","8","-","-","-","-","0.9","BYE","4","1.2","-","-","-","1.6","0","0","0","-","0","-","1","7.7"
"87","Tre' McKitty","TE","FA","6","-","-","-","-","-","-","-","-","-","-","1.2","0","-","-","0.9","1.7","3.7","0","1.3","7.5"
"88","Parker Hesse","TE","FA","4","-","0","-","-","-","-","-","-","-","-","1","1.2","-","-","-","-","4.6","-","1.7","6.8"
"89","Darren Fells","TE","FA","3","0.7","-","4.5","-","-","-","1.1","-","-","-","-","-","-","-","-","-","-","-","2.1","6.3"
"90","Garrett Griffin","TE","FA","5","-","-","-","0","0","-","-","4.5","-","-","0","-","1.4","-","-","-","-","-","1.2","5.9"
"91","Colby Parkinson","TE","LAR","6","-","-","-","-","0.6","-","-","-","-","-","1.1","-","-","-","0","0","1.7","2.4","1","5.8"
"92","Kendall Blanton","TE","FA","4","-","-","-","-","-","-","-","-","-","0.7","-","-","1.1","3.9","0","-","-","-","1.4","5.7"
"93","Tyler Davis","TE","FA","8","-","-","-","-","0","0","0","-","-","0.9","-","-","-","0","2.7","-","1.9","0","0.7","5.5"
"94","Trevon Wesco","TE","FA","8","-","-","-","0","0","-","0","-","2.6","0","-","0","-","-","2.4","0","-","-","0.6","5"
"95","Shane Zylstra","TE","FA","3","-","-","-","-","-","-","-","-","-","-","-","-","-","2.8","2.1","0","-","-","1.6","4.9"
"96","Kaden Smith","TE","FA","4","0","3.4","1.4","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","1.2","4.8"
"97","Jeremy Sprinkle","TE","FA","6","-","-","-","0","-","0","-","-","-","-","0","-","-","-","3.1","0","-","1.5","0.8","4.6"
"97","Tommy Hudson","TE","FA","4","-","1.9","0.8","1.9","-","-","-","-","-","-","0","-","-","-","-","-","-","-","1.2","4.6"
"97","Kenny Yeboah","TE","FA","3","-","-","-","-","-","-","-","-","-","0","-","-","0","-","-","-","4.6","-","1.5","4.6"
"100","Dominique Dafney","TE","FA","6","0","-","-","-","-","-","-","-","0","-","1.3","0","-","-","-","-","0","3.1","0.7","4.4"
"101","Jack Stoll","TE","CLE","6","-","0","-","-","-","-","-","1.4","-","1.6","0","-","BYE","-","1.2","0","-","-","0.7","4.2"
"102","Daniel Brown","TE","FA","3","0","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","3.9","-","1.3","3.9"
"103","Mitchell Wilcox","TE","FA","4","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","3.1","0.8","3.1"
"104","Cethan Carter","TE","FA","8","-","1.3","-","0","-","1.3","0","0","0","-","0","-","-","-","-","-","-","0","0.3","2.6"
"105","Demetrius Harris","TE","FA","10","0","0","0","0","-","0","0","0","-","-","-","-","1.7","-","0","0.8","-","-","0.3","2.5"
"106","Derek Carrier","TE","FA","2","-","2.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","1.2","2.3"
"107","Luke Stocker","TE","FA","6","-","-","-","-","-","-","-","1.2","1","0","-","-","0","-","0","-","-","0","0.4","2.2"
"108","Richard Rodgers","TE","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2.1","2.1","2.1"
"109","Ethan Wolf","TE","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.8","-","-","1.8","1.8"
