"#","Player","Pos","Team","GP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"72","Derrick Gore","RB","FA","8","-","-","-","-","-","-","1.2","10.8","2.4","1.9","-","-","-","15.9","-","11.9","5","3","6.5","52.1"
"73","Jaret Patterson","RB","LAC","14","0.9","-","-","1.7","1.3","0.8","BYE","4.6","-","0.7","2.3","0","0.2","4.3","8","3.3","18.3","4.5","3.6","50.9"
"74","DeeJay Dallas","RB","JAC","17","1.5","0","0","0","4.9","7.5","0","0.6","-","0","9.2","5.6","0","1.6","12.7","5.8","0.1","0.1","2.9","49.6"
"75","Jeff Wilson Jr.","RB","FA","9","-","-","-","-","-","-","-","-","-","2.8","6.3","1.2","0","5.6","18.9","13.2","0","0","5.3","48"
"76","Giovani Bernard","RB","FA","10","2.2","2.6","15.6","-","10.5","1.4","1.5","10.2","-","1.3","0.8","-","1.5","-","-","-","-","-","4.8","47.6"
"77","Tevin Coleman","RB","FA","11","2.4","2.4","-","4.1","1.1","-","-","-","-","4.3","2.3","8","9.2","-","5","6.6","-","0.6","4.2","46"
"78","Chris Carson","RB","FA","4","11.2","15.1","15.2","3.6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","11.3","45.1"
"79","Peyton Barber","RB","FA","10","-","3.2","21.7","0","-","-","-","-","-","0","0.3","-","0.7","3","5.1","8.7","2.2","-","4.5","44.9"
"80","Dare Ogunbowale","RB","FA","13","0","-","-","0.3","2.4","0","-","2.3","1","-","-","0","0","1.5","1.1","14.2","13.8","7","3.4","43.6"
"81","Phillip Lindsay","RB","FA","14","8.5","8.9","0.5","-0.1","1.9","6.4","0.8","0.8","2.8","-","-0.3","4.2","-","-","-","3.6","1.4","4","3.1","43.4"
"82","Chris Evans","RB","FA","9","-","1.9","3.6","-","2.5","14.2","-","-","1.6","-","1.2","3.3","-","-","-","0.1","-","13.9","4.7","42.3"
"83","Demetric Felton Jr.","RB","FA","15","0","12.1","2.3","2.2","0","2.4","4.9","2.2","2.7","-","0.2","0","-","0","3.1","0","-","9.4","2.8","41.5"
"84","Carlos Hyde","RB","FA","12","6.8","0.7","4.4","-","1.3","0","-","10.2","5.8","0.9","0","1.6","6.8","1.3","-","-","-","-","3.3","39.8"
"85","Matt Breida","RB","FA","7","0.4","-","-","-","-","-","-","-","-","16.5","7.2","12.5","1.3","1.2","0.1","-","-","-","5.6","39.2"
"86","JaMycal Hasty","RB","FA","11","8.3","7.9","-","-","-","-","3.1","4.3","2.8","-","-","-","0","2.5","0.1","4.4","1.1","3.5","3.5","38"
"87","Ty'Son Williams","RB","FA","8","16.9","10.3","2.2","-","3.1","-","4.4","-","0","-","-","0.1","-","-","-","-","-","0.4","4.7","37.4"
"88","Le'Veon Bell","RB","FA","8","-","-","-","1.1","-","7.8","0.9","-","10.8","0.1","-","-","-","-","-","-0.1","7","8","4.5","35.6"
"89","Ke'Shawn Vaughn","RB","FA","6","-","-","-","-","-","-","2.7","-","-","-","0.4","-","-","-","1.9","13","5.5","11.1","5.8","34.6"
"90","Salvon Ahmed","RB","FA","11","3.8","1.7","-","2.3","3.1","4.2","6.2","3.3","0.6","2","-","3.1","2.3","-","-","-","-","-","3","32.6"
"91","Craig Reynolds","RB","FA","5","-","-","-","-","-","-","-","-","-","-","-","-","-","10.9","12.2","6.6","1.8","0.2","6.3","31.7"
"92","Elijhaa Penny","RB","FA","13","0","0.5","0.6","-","0.4","8.1","2.4","2.1","3.7","-","-","0","-","9.6","0","4","-","0","2.4","31.4"
"93","Royce Freeman","RB","FA","12","-","-","3","1.2","1.3","0.3","2.4","2.5","-","-","-","-","2.6","9.6","0.8","3.4","2.5","0","2.5","29.6"
"94","Jerick McKinnon","RB","FA","9","-","1.9","-","0","2.5","2","2.7","-","4.1","3.7","0","-","-","-","-","-","-","12.5","3.3","29.4"
"95","Trey Sermon","RB","FA","6","-","0.8","10.4","8.9","0.7","-","-","-","-","0","6","-","-","-","-","-","-","-","4.5","26.8"
"96","Corey Clement","RB","FA","11","0","-","0","-","-","-","-","-","0","3","0","-","0","5.1","0","1.8","0","16","2.4","25.9"
"97","James White","RB","FA","3","9.1","15.5","0.6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","8.4","25.2"
"98","Eno Benjamin","RB","FA","8","-","-","-","-","0","-","0.7","-","9.9","2.2","2.5","-","1.8","-","-","-","0.3","7.6","3.1","25"
"99","Adrian Peterson","RB","FA","4","-","-","-","-","-","-","-","-","9.1","2.5","5.4","-","7.6","-","-","-","-","-","6.2","24.6"
"100","C.J. Ham","RB","FA","15","1.9","-","0.2","0.1","2","3","-","1.8","3.2","2.8","0","2.1","2.4","-","0.8","2.3","0.6","1.2","1.6","24.4"
"101","Jermar Jefferson","RB","FA","5","-","-","-","-","-","-","-","10.9","-","10.1","-","0","1.8","-","0.9","-","-","-","4.7","23.7"
"102","Ty Montgomery II","RB","FA","14","1","0.8","0","6.4","0","-","0.4","0.9","-","0.2","-","7","5","-","0","0","-0.4","0.6","1.6","21.9"
"103","Kene Nwangwu","RB","NYJ","9","-","-","-","-","-","BYE","-","-","6.9","0","0","6.7","1.4","-","3.3","2.3","0","0.4","2.3","21"
"103","Malcolm Brown","RB","FA","6","1.6","2.1","9.1","3.2","-","3.6","1.4","-","-","-","-","-","-","-","-","-","-","-","3.5","21"
"105","Tony Jones Jr.","RB","FA","10","5.8","0.7","3.2","1","-","-","-","-","-","-","0.2","2.7","-","3.4","-","0.6","-0.2","2.2","2","19.6"
"105","Alec Ingold","RB","LAC","7","4.2","0","6.6","-","-","0","3.5","-","4.3","1","-","-","-","-","-","-","-","-","2.8","19.6"
"107","Jonathan Williams","RB","FA","5","-","-","-","-","-","-","-","-","-","-","-","-","-","10","0.5","1.6","2.1","4.5","3.7","18.7"
"108","Austin Walter","RB","FA","4","-","-","-","-","-","-","-","-","-","-","-","9.8","2.1","-","1.2","-","4.9","-","4.5","18"
"109","Qadree Ollison","RB","FA","6","-","-","-","-","-","-","-","-","-","-","4.4","-","2","0.3","1.2","-","1.9","7.9","3","17.7"
"110","Jalen Richard","RB","FA","9","-","-","-","-","0.9","0.8","4","-","2.8","0.8","-","-","-","-","0","1.4","2.8","3.7","1.9","17.2"
"111","Patrick Ricard","RB","NYG","8","2.5","0.2","0","0.9","-","-","-","-","11","BYE","0.2","0.5","1.4","-","-","-","-","-","2.1","16.7"
"112","J.J. Taylor","RB","FA","5","-","0.3","1.5","-1.5","-","-","15.1","-","-","1.1","-","-","-","-","-","-","-","-","3.3","16.5"
"113","Patrick Taylor Jr.","RB","SF","5","-","-","-","-","-","BYE","-","-","-","0.7","1.1","-","-","-","-","0","1.8","12.6","3.2","16.2"
"114","Godwin Igwebuike","RB","FA","10","0","-","-","-","-","-","-","-","-","11.6","0.1","1.1","2.6","0.5","0.1","0","0","0","1.6","16"
"115","Larry Rountree III","RB","FA","10","2.7","0.3","0.3","3.1","0","-","-","1.1","0.1","7","0.5","-","-","-","0","-","-","-","1.5","15.1"
"116","Joshua Kelley","RB","FA","8","-","-","-","-","1.7","0.7","-","-","1.5","0.6","-","3","-","4.3","0.1","2.6","-","-","1.8","14.5"
"117","Keith Smith","RB","FA","13","4.6","0.3","0","0.2","0","-","1.1","-","-","0.5","2.4","2.6","0.7","-","-","0","0","0.8","1","13.2"
"117","Michael Burton","RB","FA","10","0.2","1.6","-","0.5","0.2","0","-","-","-","-","-","-","0.3","0.3","9.7","0.2","0.2","-","1.3","13.2"
"119","Wayne Gallman Jr.","RB","FA","9","0","-","-","2.9","0.2","-","0.2","0","-","8.1","-0.3","1.9","-","-","-","0","-","-","1.4","13"
"120","Benny Snell Jr.","RB","FA","16","0","0.1","-","0","2","0","-","1.2","0.6","0.4","0.7","0.5","1.3","-0.2","0","3.1","0.2","2.2","0.8","12.1"
"121","Marlon Mack","RB","FA","6","-","1.6","-","2.8","5.9","1.2","0.4","0","-","-","-","-","-","-","-","-","-","-","2","11.9"
"122","Ryquell Armstead","RB","FA","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.9","7.2","5.6","11.1"
"123","Andy Janovich","RB","FA","6","0","6","-","2","-","-","-","-","0","-","-","-","-","0.8","-","1.6","-","-","1.7","10.4"
"124","Deon Jackson","RB","FA","5","-","-","-","-","-","-","-","-","-","0","1.2","-","7.9","-","-","0","0","-","1.8","9.1"
"125","JaQuan Hardy","RB","FA","2","-","-","-","-","-","-","-","-","-","-","-","-","-","0.3","-","-","-","8.6","4.5","8.9"
"126","Alex Armah Jr.","RB","FA","10","-","0","0.5","0.2","-","-","0.2","6.6","1.2","-","0","-","0","-","0","-","-","0","0.9","8.7"
"127","Johnny Stanton IV","RB","FA","3","-","-","-","-","-","1.1","7.1","-","-","0","-","-","-","-","-","-","-","-","2.7","8.2"
"127","Jonathan Ward","RB","FA","9","0","-","-","-","0","1.4","0.7","0","-","-","-","-","-","-","2","0.3","3.1","0.7","0.9","8.2"
"129","Rodney Smith","RB","FA","1","-","-","-","7.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","7.3","7.3"
"130","Wendell Smallwood","RB","FA","2","-","-","-","-","-","-","-","-","-","-","-","-","3.5","-","-","-","3.2","-","3.4","6.7"
"130","Mike Boone","RB","FA","3","-","-","-","-","-","0.8","-","-","0","-","-","-","5.9","-","-","-","-","-","2.2","6.7"
"132","Ito Smith","RB","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","6.4","6.4","6.4"
"133","Jakob Johnson","RB","FA","7","-","-","-","0","-","-","4.2","0.7","-","-","0","-","-","-","0","1.4","0","-","0.9","6.3"
"134","Trayveon Williams","RB","FA","4","-","-","-","-","-","1.3","-","-","-","-","-","-","0","0","-","-","-","4.7","1.5","6"
"135","Kalen Ballage","RB","FA","9","-","-","-","-","0","1.5","-","-0.3","0.7","0","0.3","3.2","-","0","-","-","-","0","0.6","5.4"
